,title,stars,date,r_title,text
30,Sing,5,15 December 2016,5/10,"Theater producer Buster Moon (Matthew McConaghuey) owns the most glorious theater in town, but his many failures have brought the theater gradually into almost falling apart. When the bank gives an ultimatum to Moon has one last chance to reestablish the theater to its former glory and he decides to assemble the greatest singing competition ever put to stage.By reading that synopsis I don't think anyone would ever believe it needed to have animals as characters and that cuts right to the problems ""Sing"" has, even though it manages to sneak in some good laughs and funny characters, the final product ends up being a mess, overlong and stuffed with too much stuff for a single film.What is sad about this film is that it furthers a pre-conception about Illumination Entertainment and the more we go on the more that becomes evident: they are not making movies based on good stories, their interest is widely oriented towards flashy products that attract kids and they keep struggling with bringing those ideas on screen in a way that makes a film pleasant and watchable for all audiences. Their animation is also inferior to anything we've seen in the genre recently. So of course they are making tons of money and good for them, but the more we go on the more I frown when the logo of the company comes in before the film, it has never meant good news up until now and that's really sad.Garth Jennings worked on this project for five years and wrote and directed this alone, something very rare in the animation world, so he definitely deserves a huge amount of respect for diving into such an effort and, admittedly, he comes out with some good stuff: many of the characters in this film have a great starting point and an effortlessly comedic dynamic, Miss Crawly, voiced by Jennings himself, is the old lizard assistant to Moon and almost all of her jokes work, her dynamic on screen is just comedic gold. Seth MacFarlane also brings to life a hilarious, irreverent rat with a passion for jazz and that is another element of the film that really works.There is also a raw energy to the film that is established through the music that is passed on to the audience in a positive way for the major part, it gets you going along with the characters and brings out some very funny musical gags and jokes that are definitely the highlight of the film. There's also to consider the fact that the protagonist of the film is incredibly likable and even though his journey doesn't offer much emotionally, he remains a strong character with some very strong traits.Yet, nothing, not even he incredibly high spirited joyful atmosphere of the film can save some of the big flaws in the storytelling and the overall concept of the film. There are no two ways around it: you are watching a film with anthropomorphized animals and I couldn't, for the life of me, explain to myself why they were animals and why was this the medium through which I was watching the film, it is a fatal story flaw that annoyed the hell out of me, especially considering how big of a production this is.Another highly unbalanced element is how the music is handled in the story. Whilst it does manage to give the film a pleasant beat at times, for the majority of the film the way in which the characters interact with it is pathetic and this is coming from someone who has been a musician for all of his life. The message behind the music, the way showmanship is represented, the idea of the competition and worst of all the actual music choice, all of this is handled terribly, it sets a terrible example for kids and it really disrespects the musician figure. It does not manage to make the music relevant thematically or emotionally and that is yet another flaw in how the movie is structured and brought to life.Finally, there are many touches of style in the film that fail miserably. The way the characters are introduced by making the camera move fast around the city, is one of the laziest and most useless techniques I have ever has the displeasure to experience in a theater and I think that everyone involved in taking that decision should really think about it. It is terribly out of place and adds nothing to the story or the tone of the film. It is really something that I was shocked to see employed in an A+ Hollywood production and this is not the only useless and lazy stylish addition that the film employs.Overall sing has some good comedic touches, some likable characters and an overall energetic vibe to favor it, yet the film on a whole does not stand up as a pleasantly joyful experience because of several flaws from the inception of the idea to the character development."
31,Sing,1,27 July 2017,I don't like it,"It's an utterly predicable manipulative piece of garbage, the songs are so unoriginal since all of them was taken from other artists, there aren't much reasons why these characters are animals, and the title itself, ""Sing"" is so self-explanatory and uncreative, I already knew how bad this movies is going to be without even watching it. Also why? They overuse the same design of characters and locations over and over and it's so lazy and dull. The budget is significantly low compared to other big-budget animation studios like Disney and Dreamworks. There is nothing special about this film whatsoever, they're so lazy they just took other artist's song and put it into the movie None of them were really from themselves!"
32,Sing,2,28 May 2017,No. Just no.,"Sing is probably the worst animated movie I saw all year. I really don't feel like saying more. Just leaving my review here. Just note that this movie has done literally nothing new or original, has a budget half of what other animating companies have to save expenses, and does not have one main character, but 6 or so, so that every conceivable social group has someone to ""represent them"", and will therefore feel nice when they inevitably win, even though the whole story was badly written and forced. Also, they are animals for no other reason other than ""it looks cute"". This is lazy, bad, sloppy and just overall badly done. Its literally like they saw a bunch of music videos and decided to make a ""movie"" out of it."
33,Sing,1,7 January 2017,Guess the  stereotypes,"Another generic pixel cartoon low note. What animals think of the different racial or ethnic breeds of humans by watching this gawdawful movie. Now match the crude stereotype Nasally Kosher Koala New Yorker... Criminals,prisonersBlack Gorillas...Broadway producer/ theater owner.Salsa Pig...all Asian girl group.Angst Porcupine ...Italian gumbah crooner.Tiny looking cute Care Bears...Large La Familia .Mouse acting like a Rat...Female heavy metal suburban hipster .Angry Bears with heavy Slavic accents ...caring for grandsonOld patriarchal Black Sheep...Putin's Mafia.This movie is gross on so many levels and the makers of this trash should know better, the Gorilla stereotyping was the worst ,made me cringe just watching .These cartoon turds are blurring into each other like ripe septic tank"
34,Sing,10,27 December 2016,An excellent show that has great music and explores the values of dreams and hard work...,"This is probably my favorite movie that I've seen in a long time, and we go to the movies a lot! The music in the show is excellent and quite diverse. There's everything from classical crooning songs to teenage pop songs. There's the shy reluctant character who ends up stealing the show. The animal characters are charming, and there are the token ""bad guys,"" and some really, really good characters. Big dreams and hard work are themes that are woven throughout the movie, and something that every parent hopes that their children understand. My three year old grandson and my 6 year old grandsons sat spellbound throughout the movie. They both said that they liked it better than Moana. I think this movie is a must see for children and adults alike!"
35,Sing,10,27 December 2016,Excellent Movie,"This was the best movie I have seen this year. Each of the characters story-lines was well written and didn't feel rushed. I laughed, cried and cried again. Frank Sinatra ""My Way"" screen was a tearjerker. Johnny's dad finally realizing his son's talent was wonderful to watch; Meena finally coming out of her shell and blowing Mike away was inspiring. I will definitely be taking the kids again to see this movie, it was so good no one wanted to go to the bathroom (:-). Kudos Kudos, all around and especially for Seth McFarlane, Tory Kelly and Taron Egerton WOW and WOW."
36,Sing,7,26 November 2016,"While Sing may not be a classic in the making, it still makes for a good way to spend almost 2 hours.","Review (with Spoilers) StorylineSince he was a kid Buster Moon has loved the theater. Not in terms of desiring to be a performer but more so he wanted to own one, create production, and he eventually got to do that. Problem is, he sucks at it. However, undeterred, he decides to have a singing competition. Not as a Muppet style last resort to gain funds, but as a business as usual type of thing. Unfortunately, though, his assistant Ms. Crawly makes posters not offering $1,000 but $100,000. Which brings the talent, but also brings a swath of issues for two of them really need that money.HighlightsSong ChoiceThere is a little something for everyone here. Naturally, pop hits dominate, but for those who like something old school Mike mostly does Jazz with his saxophone or Rat Pack era songs like ""My Way."" Also, there is scattered rock or pop/rock music here and there. The most notable song choice would be Johnny singing ""I'm Still Standing"" by Elton John.Meena and JohnnyMeena and Johnny are really the only two characters who are given real emotional grounding so their highs and lows matter to you. Meena seems to not have a father and is being raised by her mother's family, she is shy to the point of anxiety attacks and seems to be the only introvert in an extroverted family. One which fully supports her singing, but with her grandfather being so aggressive about her pursuing her talent, you can see he only makes things worse.Then with Johnny, he is another case of a missing parent. In his case, it is his mom but with his dad around, and his dad's criminal gang being sort of parental units, you see he is making it. Problem is, his dad has a vision and plans for Johnny which he doesn't necessarily want. So when he goes against the grain, as seen in the trailer, and gets disowned, it leaves him with no one really. His father's friends came with his dad and without him, we watch a heartbroken Johnny try to just figure out what life can be like without his dad.CriticismToo Many Characters & Not Enough DevelopmentIn order to get funding, the production companies seemed to have gotten as many name recognizable talent they could, and from there they wrote enough of a story to keep the big names happy. Not the type of story which could give depth to each character, but with it being a kid's movie, you can assume the general consensus was there is no need to get that deep. Hence why we don't explore the stress Rosita has from taking care of 25 piglets nor dealing with a unfulfilling marriage. Hence why Buster, despite being the lead, never becomes someone who can get a real emotional response out of you. For never-mind, he is a bit of a selfish butt-head for ripping off his stage hands and then taking advantage of Meena for free labor, but the one thing which could redeem him is that he is trying to make his dad's hard work pay off. The problem is with this, it more told to us than shown. Even then, it isn't like we see his dad struggle or even Buster struggle alongside him. Heck, even the one person who could have given his story some oomph, Ms. Crawley, she is purely a comedic relief. There is no development of their relationship so we can understand why she has stuck with him nor were we given an understanding why he hired her and what she means to him. I mean, she doesn't even act as a source to make Buster's dad more than just a picture trotted around to remind us how bad Buster feels about possibly losing the theater.Overall: Mixed (Home Viewing)Did I cry a little due to Meena and Johnny? Absolutely I did. However, I can't say if I didn't get to see this for free, at a screening, that I would actually pay for this. Did it have potential? Yes, it did. However, it seems like another case of having an animated movie, bloated with Hollywood stars, which is more about a money grab than creating something which has longevity."
37,Sing,5,15 December 2016,What a pity...,"I fear Sing"" has to be described as nice. Only nice. With this short sentence I don't want to disappoint any fans or viewers, but it is the best thing I can say about this ambitious music movie.With emotions, fun and great singers to perform hits and mashups to entertain the audience like Sister Act, Pitch Perfect or other music oriented movies, Sing should have been a great flick in the pre-Christmas time. At least the trailer looked like this.In the end, we got an superficial, easy going kids movie with slight laughter and standard radio hits we all hear every day. Besides maybe one original track, it appears that creators licensed only from one or two sources to allow themselves flexibility in music selection. In combination with a straight forward story-line with no twists, deepness or surprises, it is mostly interesting for children who loves a koala bear in a suit.Instead of going out of the theater with music in my head, a song to sing along and a great feeling inside, I felt as I have seen a mainstream short term typical kids TV movie on a Sunday afternoon with some music aside. Seen and forgotten  What a pity"
38,Sing,10,30 December 2016,Phenomenal... that's it... phenomenal.,"Sing is an excellent movie, A1, it's good sh*t.The story is great and characters are phenomenal. though not everyone has a backstory.I just watched the Koala most of the time. now that's something to smash, if you get my drift. The mother pig demonstrates how women need to stay in the kitchen. And Johnny.... my main man. Think about how much gold he would have if he didn't think about his Justin Bieber voice. Seth MacFarlane does a great job of being a mouse. He totally sounded like brain griffin. There is also of course the elephant. Ironicallyou there is an elephant and mouse in this movie. And the elephant was scared of the mouse the hell is that. But otherwise it's a 10/10 movie."
39,Sing,10,26 December 2016,A Generous Gift of Music,"I give it a 10/10 and not a 9/10 because I liked the little white mouse in it who studied music/singing professionally. I liked near the end when he sang, ""I did it my way!"" I myself chose to major in music but didn't sing songs like that. At the beginning, he got upset that someone didn't give him more money singing on the side of the road. These animals all rushed to win $100,000 in a singing contest a big later on. Also, I actually went to a concert by Chris Mann, a great Phantom in the US tour of The Phantom of the Opera recently. He sang songs like that, as he was a major and sang in Italy.I thought the pig seemed nice but not as interesting as the mouse.The elephants were a little on edge.The koala was tacky sometimes but presented a nice idea of entertainment production.The assistant to the koala was mostly annoying until a point at the end when she was able to join in with everyone else rather than appearing weird. I think a lotta people possibly liked her, tho. She was a reptile of some kind.I didn't like how they put the dad gorilla in jail. He escaped to congratulate his son singing then went back to get locked up and told him to visit.I didn't really like the 3 bears attacking the mouse for cheating at a game.I must say I think it is a statement by people who could care less about singing on YouTube saying they're better cuz people who love music use YouTube to post themselves singing. You would probably know for sure if it was wrong cuz YouTube can sense it. I've never seen that you cannot post karaoke online. I just don't watch things if I can buy the exact same thing unless it's posted by the original artists. The reason it relates to the movie is because of the property issues, which were pretty big in a way.This movie also expressed shame in those who love singing."
40,Sing,3,17 January 2017,When will you learn Illumination?,"I've seen enough kids movies to know how they'll play out from beginning to end. They start with introductions, then establish the main motives. Then they have ""wacky adventures"", before hitting rock bottom and eventually getting back up because of a line from the beginning of the film. Finally, the plot wraps itself up nicely and ends happily ever after, the end. Any side characters are then milked for money from then on out. I say this because Illumination, the studio behind Sing, as well as Secret Life of Pets, Despicable Me, and The Lorax 2012, have fallen into this pattern so much it hurts.Lots of people like to proclaim that Illumination Entertainment are the next Disney. I like to think of them as the reason the next generation of humans is screwed. The minions are literal demon hell-spawns, they ruined the wonderful story of the Lorax, and when they had the chance to redeem themselves with Sing, they bombed. Badly.When I first saw the second trailer for this, I was hooked. I fell for the bait, hook, line, and sinker. Then the third trailer came out. All the hype went away faster than I could blink. The wonderful moments that looked like quality cinema that were in the second trailer disappeared, and in its place were bad jokes and dated pop songs. And boy does this final product show it.The best summary I have for this movie is that it's Zootopia with half the budget, ten times as many songs, and none of the great characters, writing, or morals. So if you like music numbers, here you go. Oh yeah, and plot holes and missed opportunities as far as the eye can see.When the monkey gang emerge from the sewers to get to a getaway car, they hear the police and immediately run from them... into the open world and not down the sewer they came from. During the final concert the llama banker tries to shut it down and kick everyone out. She says she's calling the police. We never see the police show up. The monkey's father breaks out of jail and gets chased by the police (so that's what they were doing...) in helicopters. He hides behind a sign, but then they fly right by him, and despite him being in the open for them, they just fly right past and do nothing. The father monkey eventually meets up with his piano playing son, and pretty much just says ""I'm proud of you, are you going to visit? K bye.""Before writing this I saw several reviews saying this was ""fun entertainment for the kids!"" and ""they didn't stoop so low to include body humor!"". Nope. There was a fart joke literally halfway through the movie. And if you want to entertain younglings, please let them watch Zootopia. It is an infinitely better movie, and better yet it'll make them think way more critically than just ""YAY I LOVE TO SING!"""
41,Sing,7,31 December 2016,Great song renditions and Rosita is for real!,"There is no main protagonist that is why character development were crammed together while interweaving a mediocre story which is not particularly an issue for me because the message was presented clearly. Taking away the essence of a contest didn't stop the criticized host and his contestants from finishing what they started. Without the presence of fierce competition and malice towards each other the contestants wowed their passionate audience. For a change a musical that's not about winning but simply performing. This is a dream scenario for every singer/performer out there. If you like Rosita the pig in trailers wait 'til you see her performance with Gunter.But once again the main antagonists are the critics, proving they have the worst job in the world. We gotta accept the fact that we can't depend animations only on Disney & Pixar, it is a mistake to anticipate every character to have the same 'corkiness' of Anna, Moana & Judy Hopps which lately have been too common for Disney, characters that utters ""Wait, What?"" lines that's seriously is getting old.People who dumped this movie are just perfectionists and hard to please or that they work for another record label."
42,Sing,10,31 December 2016,One the Best Animated Movies of all Time,"I went and saw the movie today at Regal. When I first saw the trailer, I thought ""Meh, could be good"" but when I watched it, it blew my mind! The music, acting, and animation is top notch! I can't stop getting the songs out of my head UGH! Sure, most of the songs were covers of famous songs, but they ended up making it so amazing! There were even actors in the movie you didn't even know had good voices! For example, Scarlett Johansson, Taron Egerton, and Seth Macfarlane. The minute I left the theater, I bought the soundtrack because they were so good. This movie amazed me, and if you haven't seen it yet, it will amaze you too! I really suggest this! 10/10!"
43,Sing,4,27 December 2016,All Star Casted Films Shouldn't Get Off this Easy,"First things first, the singing was fantastic, comical, and enjoyable. Who knew that Taron Egerton had a voice like that? The film did do a good job of tying several different genres of music nicely to make this enjoyable musically. That is perhaps the only exciting creative part of this film.The story, however, was bland, flat, and boring. I don't quite understand how they could have missed the mark. To avoid any spoilers, I can safely say that the story is quite predictable-sure, some things happen that you wouldn't be able to guess-but, from the very beginning, you know generally what will happen in the middle of the movie, and what will happen at the end.Generally, predictability is typical of a children's film, which this is; although, it does play to the hearts of adults, by bringing in elements of the burdens of family responsibility and the stress of going into debt. However, in stellar children films, that predictability is out-weighed by brilliant humor, emotional connections with characters, and a feeling of sinking into the world of the film. Think of ""Cars (1),"" ""Finding Nemo,"" ""Toy Story,"" and ""Tangled."" Great films, general predictability, but an incredible script and a unique story line.This film, though, misses on so many levels. The characters seem to have neat backstories, but there is no depth to any of them. You can only barely connect to the characters. It was so disappointing.It's a good movie to have on in the background, but beyond that, it really isn't worth it. It really could have just been so much better."
44,Sing,1,21 December 2016,"Racist and Sexist, Extremely Offensive","BOYCOTT THE MOVIE ""SING""The movie ""Sing"", released today, was appalling. My friend and I walked into the theater, expecting to see a fun and easy-going children's film which quickly turned into a nightmare.The movie had countless racial and gender stereotypes, portraying the thieving gang as big black gorillas, Japanese girl groups as unintelligent and irritating, overweight individuals as insecure, rockers as teens in abusive relationships, Russians as villains, and Latina- Americans as overweight housewives with big families. Sexism was apparent when one character was ignored by her husband until dressing up in a promiscuous cat suit.In addition, most of the principal characters were voiced by Caucasian actors, despite the attempt to display a diverse community (through several species of animals). Many crimes included in the movie, such as thievery, gambling, and fugitivity, went unpunished. Masked by an effort to demonstrate unity through upbeat music, ""Sing"" is sending harmful messages, as the film is infiltrated with insults. While the intent of the movie may be different from its reception, it is an especially sensitive time for our nation regarding racial and gender issues. We must be vigilant by recognizing films such as ""Sing"" as offensive and disrespectful. They cause regression in the social lessons we try to instill in future generations."
45,Sing,6,24 April 2017,"Decent story, weak humor","I should begin by admitting I didn't see this in optimal conditions. I woke up after an airplane nap and it was half over. So I watched the second half, then watched the beginning. And the plane landed before I got quite to where I'd stopped watching.That being said, my overall impression was of a movie considerably less funny than other films from Illumination Entertainment like The Secret Life of Pets and Despicable Me. There is a rote quality to the humor.However, I will admit that I was rather taken by the last part of the film, which was basically a series of feel-good moments that pulled together the movie's various plot strands in a pleasant although predictable way.Had I seen the movie in order perhaps I would have given this a 7 - who knows? I can't imagine rating it higher than that."
46,Sing,7,30 December 2016,"Predictable and Average with Melodious, Musical Fun","For Illumination Entertainment to release the next animated flick in the same year as their recent hit The Secret Life of Pets, I was left even more curious as to what their follow-up Sing can belt out. The moment I walked into that theater and watched it in its entirety, it left me both entertained and in stitches as to see what these characters are capable of.The equation to me is like: Zootopia + American Idol + a hint of Glee = SingSo Buster Moon, a koala and owner to his local theater is falling on hard times as no one is interested in the shows he puts on. When he and his associates Eddie (a male sheep) and the elderly Ms. Crawly (an iguana) decide to put together a singing competition for all the locals, he hopes it's the only way to save his theater from being taken away from him.Although the singing prowess is all there in the anthropomorphic animal characters and were definitely superb to hear from each of their respective voice actors (Taron Egerton, Scarlett Johansson, and even Seth MacFarlane certainly stood out with both speaking and singing) it's a plot that feels too routine and a tendency to be predictable when it comes to the more pivotal moments in the movie. The scenario started to slowly remind me of the old 1997 Warner Bros. movie ""Cats Don't Dance"" in terms of has-been or aspiring individuals that would do anything to make it big in the limelight. In spite of the littler ones (and I even noticed some much older adults) being kept amused by the off-color humor and various renditions of hit songs each character sang, it's pretty much average fun for families of all ages. It's no ""Moana"" and feels like a low-budget ""Zootopia,"" but it's a bipedal, animated musical comedy that's not afraid to stand in the spotlight. The ending song ""Faith"" by legend Stevie Wonder and Ariana Grande is also a catchy tune. No wonder it got some recognition for awards season. A lesser effort, but melodious enough to hear."
47,Sing,9,5 January 2017,A Touching and Moving Animal American Idol,"In 2007, Christopher ""Chris"" Meledandri, the founder and current CEO of Illumination Entertainment, founds his own animation film production company after having been President of 20th Century Fox Animation and supervised and produced movies such as ""Ice Age"", its sequel ""Ice Age: The Meltdown"", among others. Three years later, ""Despicable Me"" seeps in worldwide movie show-times as a joyful, energetic and mostly invigorating feature film. Since then, the company has been rising, collecting recognition and purification which are credited to its works. With discrepant spin-offs, sequels, and original ideas, they've been working on providing an annual film, and while 2011 didn't release any new project, they challenge themselves this year like the major studios with two films filled with magic, spirit, and exultation. After ""The Secret Life of Pets"" of Chris Renaud and Yarrow Cheney, arrives the seventh one and the first animated musical of the Universal Pictures section. The factory shows clearly conviction deposited in its product, since it has been a pretty competitive year in the matter, and even story lines of this film have been outlined in other projects, putting it at great risk around to the unpleasant and subjective paradigms. However, there are inexplicably films of which you cannot hate, even though you know that something goes wrong, well this is the case.In a universe where humans are substituted by animals, it's ordinary to glimpse a giraffe jogging, a lizard talking or a zebra cooking. In this domesticated world is set Buster Moon (Matthew McConaughey), a koala owner of a fluctuating theater which is falling apart due to the almost non-existent income. He hopes to become a virtuoso host and rebuilds the theater, which his father bequeathed him; so announces a singing competition without restrictions or impediments, anyone who considers that can hum has the possibility of auditing in the proscenium. After a grueling knockout round, there are five shortlisted contenders to fight for the tempting award, a prize that has been altered by mistake. The finalists are intended to be a heterogeneous group: Rita (Reese Witherspoon), a housewife and mother of 25 piglets should be related a lover pop culture pig, Gunter (Nick Kroll); an egotistical and individualistic small mouse, Mike (Seth Macfarlane); a teenage elephant with stage panic, Meena (Tori Kelly); a young bouncer who wants categorically a different tomorrow from his family gives him, Johnny (Taron Egerton) and a rocker porcupine with an amorous deception, which impels her to emerge as a soloist; Ash (Scarlett Johansson). Around these plots, the story succumbs in well-known territories, however, it comes out unscathed thanks to the thoughtful and authentic connection with their characters; a story that finds its main propellant in the wonderful inspiration.In times where scrupulousness for accuracy and concentration for detail ruled in ""Zootopia"" or ""Kubo and the Two Strings"", many people consider that the film does not take hold in visual terms regarding its predecessors, placing emphasis repeatedly in the facial gestures scarcity and poor worked textures, however, contrary to what many declares, I encounter this one even more effective since they put the organic aside for going deeper in significant features for development, it should be noted that the above does not mean that the movie perishes visually, it's gorgeous on the essentials; the squids liveliness, the flood, the city environment and the auditions are grandiose but evidently dissimilar against its competitors. It's noteworthy that Illumination has joined the trend of concealing different easter eggs among its films in order to generate a kind of not confirmed interconnection among them, clearly highlighting the masks used by gorillas in the robberies, the iconic and unforgettable face of Snowball played by Kevin Hart in ""The Secret Life of Pets"".Music is a vital issue, therefore they inject covers of 65 different artists, which ranging from Ariana Grande's low notes to the exquisite polyphony of Frank Sinatra. Katy Perry, Kanye West, Sam Smith, The Beatles, Beyonce, Lady Gaga and Nicki Minaj lead the melodic lists artfully personified, linked and adorned by particularly humorous circumstances. In addition to this, the film also conceived two own songs: ""Faith"", performed by Stevie Wonder and Ariana Grande and ""Set it All Free"" sung by incredible Johansson.The last card of the ascending study is an uplifting, noticeably touching and fertile in laughs reality show that will return you the hope of finding simple films with teachings so important. With animation standards of the seventh art in these days, ""Sing"" may not be an aesthetic pearl, but who longs for sensational animals and computerized voices when you have Taron Egerton singing to the dreams, to Scarlett Johansson as a mother and model or to Mathew McConaughey keeping alive the illusion of dreaming and fighting; any human being would swap one thing for other."
48,Sing,9,4 January 2017,I loved this little sweetie,I just got a chance to see this movie yesterday and I will say that I have been awaiting this for quite some time now and It was well worth the wait to see it I Laughed out loud and smiled at most of the movie i really felt for the characters threw most of the movie and one thing I greatly appreciated is the lack of peril the movie had I felt so relieved that I wasn't worried about the characters in dangerous situations threwout the movie i loved the pig mother and the girl porcupine the koala bear was cute too even though he did lie he made up for the lies and gave it his best the movie was hilarious as was heartwarming I will say go see this movie over the winter you will have a blast
49,Sing,9,3 January 2017,A Pleasant Surprise and A Very Kid-Friendly Must-See!,"Sing! was undoubtedly my favorite kid's movie of the year. It was lively and fun, without clichés and it was just a pure-hearted comedy. Unlike movies like Zootopia and Secret Life of Pets, it flows nicely as a comedy WITHOUT peril or scary images and is the true definition of a children's movie.To those who are obsessing about the rabbit's shaking their tails, THAT WAS NOT TWERKING. They were simply shaking their tails! And that scene was like, what? Three seconds? Seriously, STOP GOING CRAZY OVER A 3-SECOND CLIP. Yes, yes, they definitely shouldn't have put that in a kid's movie, but it goes over their heads. Or they just laugh at it. It's harmless. At least it's not violent or a jump scare.And to the people claiming that the movie is racist because of the gorillas, don't you think it's racist to believe that the gorillas are portrayed as African Americans with NO PROOF AT ALL? If anything, I would think the elephants, who were actually voiced by African American VOICE ACTORS, were portrayed as ""black"", not the gorillas, who are all portrayed by CAUCASIAN British MEN. As an African American, I found no proof at all that this movie is racist or that the gorillas portrayed black people.To gjzabala: I understand that today's songs are very bad compared to songs from the late 90's and early 2000's. But that is no reason to hate a movie just for showing some popular songs. Two older songs, ""I'm Still Standing"" by Elton John and ""Don't You Worry 'Bout A Thing"" by Stevie Wonder were both older songs. I'm an introvert and I absolutely LOATHE dancing. I also think it's pretty embarrassing, but still, I like concerts and stuff like that. At least none of the songs were inappropriate. They were all positive songs that would convey good messages to children."
50,Sing,7,21 December 2016,A enjoyable film,"I will say that the story deals with Steve moon a koala bear who wants to save his music theater from shutting down after his previous shows failed and is now desperate for some success. So he hires various acts and even has a prize for 100,000. Various characters included Rosita the pig who is the mother of twenty five piglets and a husband who is neglectful of his wife. Johnny the gorilla who dreams of being a singer tries his best to avoid falling into his fathers criminal footsteps. Meena the elephant who has fear of stage fright despite her amazing vocals. While the movie is a kids one but I will say that I considered it an adult one with adult humor."
51,Sing,6,21 December 2016,"I can't quite sing the praises of ""Sing"", but it's enough fun to earn a mild recommendation.","It's official. 2016 is in the cinematic history books as the Year of the Animal. (Well, maybe not official official, but it might as well be. And, by animal, I'm referring to all non-humans appearing in 2016 movies.) Going into the last week of 2016, four of the year's top 5 movies in terms of worldwide box office receipts either starred or were completely inhabited by creatures other than homo sapiens. But the trend goes well beyond ""Finding Dory"", ""Zootopia"", ""The Secret Life of Pets"", and ""The Jungle Book"". Let's not forget ""Kung Fu Panda 3"", ""Ice Age: Collision Course"", ""Monster Hunt"", ""The Legend of Tarzan"", ""The Angry Birds Movie"", ""Teenage Mutant Ninja Turtles: Out of the Shadows"", ""The Monkey King 2"", ""Storks"", ""Pete's Dragon"", ""Shin Godzilla"", ""The Wild Life"", ""Keanu"", ""Nine Lives"", ""Norm of the North"" and even 100% live action movies like the surreal Danish import ""Men & Chicken"" and the wonderful documentary ""The Eagle Huntress"". Filmmakers even evoked animal imagery in the titles of many of their movies that had nothing (or almost nothing) to do with animals (such as ""War Dogs"", ""Eddie the Eagle"", ""The Lobster"", ""Nocturnal Animals"" and ""Lion""). Yes, 2016 was a banner year for our furry, scaly and feathered friends on the big screen. Then, right at the end of the year comes one more addition to the list (and another animated movie featuring a world of anthropomorphic animals): ""Sing"" (PG, 1:48).Buster Moon (the voice of Matthew McConaughey) wants what any city-dwelling koala bear wants  to run a musical theater! He's wanted it since he saw his first live performance at the age of six. Buster's koala dad slaved away at a car wash for years until he made enough money for Buster to realize his dream. Buster bought the theater that he first visited with his father and has run it into the ground. The shows that he stages keep losing money, he can't afford to pay the help and the bank is threatening to repossess the theater. But Buster has always been a dreamer and he's no quitter. His latest idea is to stage a singing competition with open auditions. His best friend, a sheep named Eddie (John C. Reilly), thinks it's a terrible idea and encourages him to consider selling the theater, but Buster is undeterred.Buster has his loyal, elderly and scatter-brained one-eyed iguana of an assistant, Miss Crawley (voiced by Garth Jennings who also wrote and directed the film) to print out fliers advertising a prize that he really can't afford to offer and animals from all over the city line up to audition. The story follows several different aspiring animal singers as they pursue their dreams, but focuses a little more on a frazzled homemaker with a great voice. Rosita (Reese Witherspoon) is a pig who is burdened with a brood of 25 piglets and a self-absorbed workaholic husband (Nick Offerman). What's more, for the show Buster pairs her with a fat German pig named Gunter (Nick Kroll) whose larger-than-life personality is the complete opposite of the reserved Rosita's demeanor  and Gunter insists that she dance in their performance.The contestants whom Buster selects are all talented singers, but, like Rosita, each of them has personal issues that may prevent them from even making it through the rehearsal process. Johnny (Taron Egerton) is a cockney-accented gorilla who has kept his love of singing secret from his dad (Peter Serafinowicz), a criminal who has been getting Johnny involved in his gang  AND Buster wants Johnny to learn to play the piano in time for the show! Ash is a teenage porcupine who is cast in the show without her boyfriend (Beck Bennett), with whom she auditioned  and then she is asked to sing songs that she feels are too cheesy for her punk-rock sensibilities and wants to try writing her own music. Mike (Seth McFarlane) is a mouse who croons like Frank Sinatra and has an ego bigger than any member of the human Rat Pack which gets him into trouble with some big, bad, card-playing bears. And then there's Meena (Tori Kelly), an elephant with a gorgeous voice, but paralyzing stage fright. As each of these dreamers tries to work through his or her individual challenges, Buster works desperately to bring his last-chance show together and hold his theater together financially, emotionally and even physically.""Sing"" is a lot of fun, but has some flaws which may drive adult Movie Fans to distraction. The characters are full of personality, the soundtrack is full of great songs (bits of over 80 of them from the 1940s to the 2010s, including a couple original compositions) and the film is full of vibrant and detailed animation. On the other hand, some of the plot points are more unrealistic than I can deal with (even in an animated musical comedy) and the majority of the main characters don't seem to deserve the chance to reach their goals. Since kids make up such a large portion of the audience for an animated feature film like this one, knowing that several of the characters seem like they're being rewarded for bad behavior may give some parents pause. Besides all of that, the story is formulaic and the plot feels contrived but the film does contain positive messages about working hard for your dreams, overcoming obstacles sometimes being its own reward and people (or, in this case, animals) working together and appreciating each other, in spite of their differences and flaws. Feeling that this film is a mixed bag, I can't quite bring myself to sing the praises of ""Sing"", but it has enough going for it to earn a mild recommendation. ""B"""
